ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
2921,"Estas vacaciones (Semana Santa y semana de primavera) he escrito varios textos divulgativos sobre ChatGPT, la IA y su impacto en educación. Conforme se vayan publicando los difundiré, pero estas son las ideas claves que he intentado transmitir. Abro hilo.",NEU,22,12,936,505,3528,4512,0,0,0,0,1
2922,"1/16 IA y educación. La relación entre IA y educación es compleja y con múltiples aristas: políticas educativas, apoyo a la docencia y docentes, evaluación del aprendizaje, valores y competencias en la era IA, uso ético, transparente y verificable de datos y algoritmos educativos",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2923,"2/16 IA en educación. Personalización del aprendizaje: tutores inteligentes, asistentes virtuales y diseño de estrategias de enseñanza más efectivas (utilización de los datos para mejorar el desempeño de los estudiantes y asistir al profesor en la detección temprana de fracasos)",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2924,"3/16 Educación en tiempos de IA: comprender cómo funciona la IA y los beneficios y riesgos de su uso. Se necesitan nuevos conocimientos, habilidades, competencias y valores para desenvolverse en la era de la IA",NEU,3,0,936,505,3528,4512,0,0,0,0,1
2925,"4/16 Educando centauros digitales. La competición no irá de humanos contra la inteligencia artificial (IA), sino que se dará entre humanos-con-IA y humanos-sin-IA",NEU,3,0,936,505,3528,4512,0,0,0,0,1
2926,"5/16 Humanos aumentados. La IA es una potente herramienta que puede mejorar y ampliar las capacidades y conocimientos de cualquier persona, lo que posibilitaría la utilización de esta tecnología para producir una prosperidad generalizada",P,3,0,936,505,3528,4512,0,0,0,0,1
2927,"6/16 Humanos a la defensiva. Como humanos, nuestro primer impulso es menospreciar a cualquier artefacto que se arrogue la condición de inteligente. Desprestigiamos a ChatGPT, diciendo que es un charlatán, un loro sofisticado, que no entiende de lo que está hablando",N,2,0,936,505,3528,4512,0,0,0,0,1
2928,"7/16 El Rey va desnudo. Ha evidenciado debilidades en la educación actual, diseñada para mundo con escasez de información: adquiríamos conocimiento para cuando lo necesitásemos. Ahora hay sobreinformación (verdades, medias verdades y falsedades), con acceso inmediato y a demanda",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2929,"8/16 El valor de las preguntas. ChatGPT puede conversar a través de preguntas (prompts) que dirigen la generación de texto. La calidad de la respuesta viene  por la interacción. Debería darnos pistas como profesores: tener en cuenta las preguntas, no solo las respuestas",NEU,3,0,936,505,3528,4512,0,0,0,0,1
2930,"9/16 Docencia a prueba de IA. 1: que no salga a cuenta utilizarla para realizar la tarea. 2: que aunque se utilice, el estudiante aprenda, nuestro objetivo como profesores. 3: que la utilicen y enseñarles a hacer un buen uso de ella (con transparencia, ética y responsabilidad)",NEU,4,0,936,505,3528,4512,0,0,0,0,1
2931,"10/16 ¡Que viene la IA! Me ha recordado la fábula de mi infancia El pastor mentiroso: un joven pastor bromeaba gritando ¡Que viene el lobo!, los aldeanos acudían en su ayuda. Se cansaron de la broma y los falsos avisos, y cuando de verdad atacó el lobo, nadie acudió en su ayuda",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2932,"11/16 ¡Tempus fugit! Si lo convertimos en información, se acelera y crece exponencialmente (Kurzweil). Cada nueva tecnología sube a hombros de las anteriores, en una superposición de curvas tecnológicas y penetración más acelerada ¡Un respiro, por favor! ¿Pedimos tiempo muerto?",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2933,"12/16 ¡Paren las máquinas! En relación con la tecnología, la tendríamos siempre en la boca, cuando estamos analizando las implicaciones de una, aparece otra nueva y con más fuerza, continuamente tienes que parar máquinas para cambiar titulares, planchas y comenzar nueva tirada",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2934,"13/16 Una moratoria para la IA. ¿Tiene sentido? Viendo algunos nombres que aparecen en las firmas, me entran dudas. Dilema del prisionero: si todos colaboraran, todos saldríamos beneficiados, pero si alguien defrauda, se aprovechará del tiempo perdido y tomará posición ventajosa",NEU,3,0,936,505,3528,4512,0,0,0,0,1
2935,"14/16 ¿Sello IA acreditativo? En muchos campos, el uso de IA aportará grandes ventajas. El problema viene cuando queremos aplicarla a todos los ámbitos y sin reflexión. Debemos exigir transparencia y ética en la aplicación de la IA, minimizar los riesgos de su uso",NEU,2,0,936,505,3528,4512,0,0,0,0,1
2936,"15/16 No personifiquemos a la tecnología. Empiezo mis charlas con la frase “cualquier tecnología lo suficientemente avanzada es indistinguible de la magia”. Aunque esto fascine, detrás hay matemáticas e ingeniería. Hacemos flaco favor a la sociedad haciéndola parecer humana",NEU,4,0,936,505,3528,4512,0,0,0,0,1
2937,"16/16 Cuidado con la IA. No debemos caer en la concepción incauta de que la tecnología es neutral y que todo depende de los humanos que la desarrollan y usan. La tecnología no es solamente un medio para alcanzar un fin, sino que también moldea ese fin",NEU,3,0,936,505,3528,4512,0,0,0,0,1
2938,"De esto y más cosas debatiré con @JosepMVilalta (@ACUPcatalunya), @ssivera (@eLinC_UOC) y @futuroslibro (@sekintschools) en la mesa redonda La IA en la educación superior @EdutechCluster https://t.co/iUgNtYP9IZ",NEU,10,6,936,505,3528,4512,0,0,0,0,1
2939,"4. ""ChatGPT ha sido utilizado para una amplia variedad de aplicaciones, desde la generación de textos creativos hasta el análisis de datos en tiempo real. Es una herramienta versátil y potente que está ayudando a impulsar la inteligencia artificial hacia el futuro.""",P,0,0,107,342,81127,2192,0,0,0,0,0
2940,"5. ""La capacidad de ChatGPT para generar texto natural y coherente es impresionante. Es capaz de responder preguntas, iniciar conversaciones y proporcionar información útil en tiempo real. ¡La inteligencia artificial nunca ha sido tan impresionante!""",P,0,0,107,342,81127,2192,0,0,0,0,0
2941,"🇮🇹🇪🇺 Italia se convierte en el primer país europeo en vetar ChatGPT. La Unión Europea, además, está analizando si la tecnología de la empresa OpenAI viola el derecho de privacidad de los usuarios.

Por @Enri_Jimenez21

https://t.co/xkNnkkd041",NEU,156,52,372899,8,8201,65728,0,1,0,0,1
2942,@descifraguerra La UE de los pasaportes covid dice que está preocupadisima por el chatGPT por la privacidad. Qué pereza de UE,N,3,0,166,438,7470,7008,0,1,0,0,1
2943,"@descifraguerra @Enri_Jimenez21 *La UE está analizando porqué OpenIA no ha gastado lo suficiente en lobby. O piensan prohibir a facebook, Google, Apple? Etc?",NEU,3,0,14,870,5906,1486,0,1,0,0,1
2944,@david1lz @descifraguerra @Enri_Jimenez21 Pero si precisamente por la UE esas empresas han tenido que hacer cambios para seguir operando en la zona UE,NEU,0,0,128,238,158630,30915,0,1,0,0,1
2945,@AngelChAyora @descifraguerra @Enri_Jimenez21 Cambios estéticos y multas con cifras ridículas (para esas empresas) que no afectan la matriz del negocio de datos. las medidas serias siempre se queda en amenazas que nunca se cumplen.,N,0,0,14,870,5906,1486,0,1,0,0,1
2946,"OpenAI ofrece recompensas de hasta $20,000 por revelar vulnerabilidades de seguridad en sus productos y APIs, no se incluyen recompensas por hacer jailbreak a ChatGPT o hacer que genere código o texto malicioso. OpenAI ya tuvo problemas de filtración de datos.

Vía @verge https://t.co/aNrYB4NLfk",NEU,0,0,853,1532,3196,3641,0,1,0,0,0
2947,"Seguimos observando cosas curiosas en la guerra de Ucrania. La NSA comunica que hackers rusos se están infiltrando en las cámaras de seguridad privadas de las cafeterías de Ucrania para recopilar información sobre los convoyes de ayuda que pasan por la calle.

Vía @guardian https://t.co/dpd08VmbPS",NEU,0,0,853,1532,3196,3641,0,1,0,0,0
2948,¡Hasta aquí por esta semana! 🙂,P,0,0,853,1532,3196,3641,0,1,0,0,0
2949,Le he pedido a #ChatGPT que me hiciese una cartera de 10 acciones teniendo en cuenta las tendencias tecnológicas del futuro y aquellas empresas con mayor probabilidad de crecimiento. ¿Qué opináis de su recomendación? ⤵️,NEU,45,8,11208,554,3051,3279,0,1,0,0,1
2950,"@InversorMi Le pregunté lo mismo y me dijo, todo a $MMM",NEU,0,0,248,166,1521,2715,0,0,0,0,1
2951,"#18Abr 📰 |  Maduro dice que usará la Inteligencia Artificial para comunicar los ""avances"" de su Gobierno https://t.co/FaQlm0XzEN",NEU,0,0,447514,495,230,3086855,1,0,0,0,0
2952,"@El_Cooperante No hay que ser muy inteligente para ver los avances que el ve, pero no el pueblo, cual inteligencia carajo??? Con hambre, sin salud, sin educación.",N,0,0,109,583,22600,3334,0,0,0,0,1
2953,El organismo de control sospechó que el servicio de chatbot de inteligencia artificial (IA) violaba el Reglamento General de Protección de Datos (GDPR) de la Unión Europea,NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2954,y ordenó a la empresa con sede en los Estados Unidos que detuviera el procesamiento de datos pertenecientes a personas que residen en el país.,NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2955,El comunicado de prensa del regulador exige que OpenAI aumente su transparencia y emita un aviso informativo que describa de manera integral sus prácticas de procesamiento de datos.,NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2956,"Además, la declaración requiere que OpenAI implemente medidas de control de edad de inmediato para evitar que los menores accedan a su tecnología y adopte métodos de verificación de edad más estrictos.",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2957,"OpenAI debe especificar los fundamentos legales en los que se basa para procesar los datos de las personas para entrenar su IA, y no puede confiar en el cumplimiento del contrato.",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2958,"La política de privacidad de OpenAI actualmente hace referencia a 3 bases legales, pero parece dar más peso a la ejecución de un contrato cuando se brindan servicios como ChatGPT.

https://t.co/YOwDeaIEqJ",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2959,"Además, OpenAI debe permitir a los usuarios y no usuarios ejercer sus derechos con respecto a sus datos personales, incluida la solicitud de corrección de cualquier información errónea generada por ChatGPT o la eliminación de sus datos.",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2960,"Además, la agencia reguladora ordenó que OpenAI permitiera a los usuarios objetar el procesamiento de sus datos para entrenar sus algoritmos.",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2961,"Además, se requiere que OpenAI realice una campaña de concientización en Italia para informar a las personas que su información se está procesando para capacitar a sus IA.
Garante ha fijado como fecha límite el 30 de abril para que OpenAI complete la mayoría de estas tareas.",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2962,A OpenAI se le ha otorgado tiempo adicional para cumplir con la demanda adicional de migrar de la tecnología existente de seguridad infantil que determina la edad a un sistema de verificación de edad más resistente.,NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2963,"Específicamente, OpenAI tiene hasta el 31 de mayo para presentar un plan que describa la implementación de la tecnología de verificación de edad que excluye a los usuarios menores de 13 años (y aquellos de 13 a 18 años que no han obtenido el consentimiento de los padres).",NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2964,La fecha límite para implementar este sistema más robusto es el 30 de septiembre.,NEU,1,1,2949,2786,8830,10692,0,1,0,0,1
2965,"El viernes 31 de marzo, tras las preocupaciones planteadas por la agencia nacional de protección de datos sobre posibles violaciones de la privacidad y la falta de verificación de la edad de los usuarios, OpenAI, respaldado por Microsoft, desconectó ChatGPT en Italia.",NEU,2,1,2949,2786,8830,10692,0,1,0,0,1
2966,"Fuente:

https://t.co/UV008DHl7E",NEU,2,1,2949,2786,8830,10692,0,1,0,0,1
2967,"Esto se va a salir de control.

Una canción generada por inteligencia artificial, suponiendo una colaboración entre Drake y The Weeknd, se hizo viral.

En menos de 24 horas tenía 250 mil escuchas en Spotify, 5 millones en Twitter y 15 millones en TikTok.

https://t.co/aOUBMbCkaz",NEU,7,0,4806,497,14465,35940,0,1,0,0,0
2968,@patopeters ¿La escuchaste?,NEU,0,0,78,341,6672,2170,0,1,0,0,1
2969,"La mayoría de los países que implementan la inteligencia artificial ya tienen sus necesidades básicas resultas. Presidente @luisabinader enfóquese en resolver problemas básicos como, agua 💦 potable, salud, Educación, desarrollo humano y seguridad ciudadana. https://t.co/oQnoERzBQZ",NEU,2,1,668,1529,67674,45054,0,0,0,0,1
2970,Deje el #Populismo de la inteligencia artificial. @luisabinader,NEU,0,0,668,1529,67674,45054,0,0,0,0,1
2971,"Abro hilo 🧵 
Quiero felicitar a mi líder @LeonelFernandez a 4 dia de la presentación de la inteligencia artificial hoy usted tiene al gobierno loco 😜 con eso ya el presidente tomó nota 📝 y está hablando de inteligencia artificial por eso es que usted es el líder maestro guía https://t.co/oSyAhP7VVF",P,1,0,952,611,1038,4764,0,1,0,0,1
2972,"De la política dominicana del siglo XXI Leonel Fernández 
Gracias profesor por dejar que este humilde ciudadano sea parte de su estructura política y adelante mi capitán que la brújula indica que vamos por buen camino y terminó con un párrafo de Sancho panda",NEU,0,0,952,611,1038,4764,0,1,0,0,1
2973,Si los perros ladran Sancho es porque cabalgamos,NEU,0,0,952,611,1038,4764,0,1,0,0,1
2974,"#18Abr Bendecido día tuiteros del mundo ☕ ☕☕☕

El gobierno sigue su show con la ""inteligencia artificial"" así son ellos showseros, los problemas graves de este país les vale madre 

#NosLeemos",NEU,5,3,8482,7864,51570,132318,0,1,0,0,0
2975,@yulivenezuela Y la gente que le da publicidad a esa vaina!para generar lo que quieren que estén presentes en las conversaciones y en tendencia 💹,NEU,1,1,1648,1368,50613,86165,0,1,0,0,0
2976,La inteligencia artificial ya ha cambiado nuestro futuro https://t.co/U3trlYHDd8 a través de @albertvilarino,P,1,0,2174,1337,4200,7496,0,0,0,0,1
2977,"@aflabor Gracias por compartirlo, Antonio!",NEU,1,0,2515,640,6316,41947,0,0,0,0,0
2978,"Carmen Calvo cuenta en @hora25 que la llegada de nuevas tecnologías sin control pasa a posteriori por un filtro de censura. No se pide censura para la inteligencia artificial, sin embargo si que estaría bien peritar que si y que no. Entiendo que esto se hará dentro de unos años.",NEU,0,0,80,183,7083,12710,0,1,0,0,1
2979,@rociogodoyr_ @hora25 Y quién perita que si y que no??,NEU,0,0,220,786,16430,3955,0,1,0,0,1
2980,"El tirano Maduro sabe su posición en el mundo, no se iba a quedar rezagado para su conveniencia y propaganda en la 4ta revolución industrial, herramientas para el control, ya el chavismo usa asistentes de Inteligencia Artificial https://t.co/OC9BxqNCbz",NEU,2,4,3118,2446,7301,17371,0,1,0,0,0
2981,@EstebanRafaelJr Como dijo alguien por acá un gobierno falso necesita periodistas falsos...  Dentro de nada la chica estará protestando por falta de ram...,N,0,0,1407,2002,30044,41447,0,0,0,0,0
2982,"Esto se publicaba el pasado 29 de Marzo.

Expertos en inteligencia artificial reclaman frenar seis meses la “carrera sin control” de los ChatGPT. https://t.co/gsDnrh5AAL",NEU,0,0,1324,322,4809,33554,0,0,0,0,0
2983,"Alguno de los principios firmados por Elon Musk han debido modificarse en unos días. Vía @FinancialTimes y @expansioncom. 

https://t.co/kprqty3Yd6",NEU,0,0,1324,322,4809,33554,0,0,0,0,0
2984,Pero esto no es más que otro inversor en IA. Algo habitual entre las Big Tech de USA y China. Vía @AgusPiedrabuena. https://t.co/648Irng56b,NEU,1,0,1324,322,4809,33554,0,0,0,0,0
2985,ustedes creen que con el chatgpt apruebe mi control de lectura??? voy a llorar es muchooooo :(,NEU,3,0,14,34,1980,2394,0,1,0,0,1
2986,@yes_avocadoos Oe SIIII,NEU,0,0,22,63,3270,1991,0,1,0,0,1
2987,@ajaxwithnomora Vdd aprobase tu control de lectura???,NEU,0,0,14,34,1980,2394,0,1,0,0,1
2988,@yes_avocadoos Ni idea XD,NEU,0,0,22,63,3270,1991,0,1,0,0,1
2989,una cuenta china le ha dado laik a este tuit.... pienso,NEU,0,0,14,34,1980,2394,0,1,0,0,1
2990,"ala si me hackean, fue pues",NEU,0,0,14,34,1980,2394,0,1,0,0,1
2991,"@nelsonmenza30 @geovapc ChatGPT al igual de otras herramientas de IA MÁS ESPECÍFICAS de Finanzas serviría de gran ayuda para optimizar los trabajos ¡Claro! Ahora, NO ES VERDAD que disque chat GPT hará desaparecer los contadores en un futuro cercano y tampoco me has explicado como.",NEU,0,0,398,867,7150,8034,0,1,0,0,1
2992,"@nelsonmenza30 @geovapc Cada país tiene leyes de impuestos DIFERENTES, cada mercado tiene REGULACIONES. Un solo error puede costarte millones de pesos en pérdidas o multas de la DGII. Una solución genérica de ChatGPT no es suficiente. Te dejo esto de reflexión, si deseas seguir con esto tirame al DM https://t.co/BdHaimGntx",NEU,0,0,398,867,7150,8034,0,1,0,0,1
2993,@Paul_Yordan @geovapc por supuesto...,NEU,0,0,31,177,950,983,0,1,0,0,1
2994,"@jerlinsiso Una consulta bastante elaborada que con seguridad, ChatGPT respondería eificientemente.😉 

No olvides mencionar un amigo o negocio que necesite Airtm, usando el hashtag #Airners para participar.",NEU,0,0,178003,769,6001,29504,0,1,0,0,0
2995,@airtminc @Celes701868105 #Airners,NEU,0,0,23,77,335,86,0,0,0,0,1
2996,"🔴ChatGPT se tambalea: España abre una investigación para ver si viola la privacidad.

➡️Desmontamos mitos este lunes con 👇

👤Carlos Navarro, de @Deloitte_ES.
👤@MATrabado

💻A las 14:30h., en Metaverso en la Frontera, con @XelenaNiedbala: https://t.co/8ojNrUTm3M https://t.co/fU3AePgoSc",NEU,2,1,31733,709,16010,136467,1,0,0,0,0
2997,"@CAPITALRADIOB @Deloitte_ES @MATrabado @XelenaNiedbala No la viola!! Se alimenta de ella, te perfila. Eso busca",NEU,0,0,220,667,6715,13251,0,0,0,0,0
2998,"ChatGPT - AR - Metaverso 👉 Lo que pensamos y lo que estamos haciendo las Business Schools 👉🔝 @esade @IEbusiness @iesebschool @UC3M_Business @iebschool 👇👇👇
https://t.co/dxMw9yd8jV",NEU,5,2,46896,1000,35071,24139,1,1,0,0,1
2999,@ealmirall @ESADE @IEbusiness @iesebschool @UC3M_Business @iebschool Algú faig bé no? Tres anys i mig. Uf! Però es te que regular.,NEU,0,0,68,247,868,2963,0,1,0,0,1
3000,"ChatGPT, útil bajo control https://t.co/mBjQPm64r5 a través de @el_pais",NEU,1,0,2,6,1,22,0,1,0,0,1
3001,#TICEDU2023 #new #ChatGPT,NEU,0,0,2,6,1,22,0,1,0,0,1
3002,"@Sebameneses1978 @BotCheckerCL @ElNacional_CL Lamentable, pero tb hay que ver las motivaciones del fascismo Italiano para censurar chatGPT. Yo creo que puede ser una buena herramienta si se usa con responsabilidad y eficacia.",NEU,2,0,776,2103,10336,15809,0,1,0,0,0
3003,"@El_ProfeJames @BotCheckerCL @ElNacional_CL Claro pero chatGPT es una app de mercado, cuando eso ocurre, generalmente los desarrolladores tienen versiones o app similares 100 o 1000 veces más potentes.
Literalmente pueden reproducir en video, con una altísima calidad de imagen, cualquier escena copiado del real en 16k.",NEU,0,0,1225,1789,23004,9319,0,1,0,0,1
3004,"@Sebameneses1978 @BotCheckerCL @ElNacional_CL cierto tb, pero ya hay opciones opensource que entrenan modelos similares. Yo creo que la IA se puede contra atacar con más IA... pq la otra opción es negarla y eso no nos lleva a ninguna parte.",NEU,1,0,776,2103,10336,15809,0,1,0,0,0
3005,"@El_ProfeJames @BotCheckerCL @ElNacional_CL Por eso me parece muy macabro
Supongamos que realizan un vídeo donde aseguran que el presidente, digamos, vendió una isla al sur de chile, en secreto, a unos millonarios judíos
Lo suben a la red y en las primeras horas, antes del desmentido, ya fue viralizado y tienes a 1 mil...",N,0,0,1225,1789,23004,9319,0,1,0,0,1
3006,@El_ProfeJames @BotCheckerCL @ElNacional_CL Me gustaría ser más optimista al respecto pero esta nueva era tecnológica es muy poderosa y siempre es usada primero por los grandes poderes económicos y difícilmente para el bien de la humanidad o del planeta.,N,0,0,1225,1789,23004,9319,0,1,0,0,1
3007,"@El_ProfeJames @BotCheckerCL @ElNacional_CL ...de personas que lo vieron, súper real (era el presidente, sin duda, lo ví en un vídeo)
Y q difícilmente podrás sacarle esa idea, pues existe esta tendencia a la conspiranoia dónde si el gob dice que es mentira, esa gente dice q están mintiendo...y uf!
No sé bro, da escalofríos",N,0,0,1225,1789,23004,9319,0,1,0,0,1
3008,"Estamos viviendo en el futuro.

El primer acompañante holográfico conversacional de IA impulsado por ChatGPT 🤯

Mucho mejor que Siri, Alexa y Google Assistant 👇 https://t.co/r5tHC2cyr0",P,8,3,319,972,1347,710,0,1,0,0,1
3009,@IAmigoInte el producto como se llama,NEU,1,0,0,43,82,102,0,1,0,0,1
3010,@jorgeche666 Esta persona lo ha codificado a mano y no está disponible públicamente,NEU,1,0,319,972,1347,710,0,1,0,0,1
3011,""" la colaboración entre humanos y máquinas en la creación de arte puede ser vista como una forma de «inteligencia colectiva»... "" La Inteligencia Artificial #IA y el arte. La opinión de #chatGPT sobre la influencia de las IA en el mundo del arte. https://t.co/w3leVwWxKR https://t.co/tPbCKI07Tn",NEU,13,2,19093,19416,12671,113393,0,1,0,0,0
3012,"@hipermedula @hvaldivi Excelente Humberto, saludos....",P,0,0,215,199,2,137,0,0,0,0,1
3013,"Investigación sobre en impacto en la productividad que proporciona el uso de ChatGPT

https://t.co/W5QnKK97pz https://t.co/U3LeXLOk39",NEU,2,0,4596,927,5385,36525,0,1,0,0,1
3014,"Tl;dr
Pusieron a cuatrocientos y cacho expertos en sus materias a generar entragables típicos de su día a día. La mitad con ChatGPT y la mitad sin.
Los que usaron GPT tuvieron cerca del 60% más productividad en tiempo, calidad y precisión en el trabajo",P,2,0,4596,927,5385,36525,0,1,0,0,1
3015,"Le pedí a ChatGPT de mil maneras posibles que me formateara un texto de unas políticas de privacidad en HTML usando los tags de los headings, párrafos, listas, etc, y no hubo manera de que lo hiciera bien 😠",N,0,0,2325,567,5980,122818,0,1,0,0,0
3016,@GIANFRANCOGV A veces se pone menso 😞,N,0,0,170,251,5781,2212,0,1,0,0,1
3017,Pasamos por Caminos de Tiza en la @TV_Publica para charlar sobre chatGPT/Midjourney y socializar algunas experiencias sobre impacto en la educación https://t.co/DIXQX54OwE,NEU,42,3,19526,1332,79889,22951,0,1,0,0,0
3018,"@emmaiarussi @TV_Publica Excelente debate sobre el efecto reproductor de la IA
https://t.co/EvGk174hRP",P,1,0,16,280,3432,494,0,0,0,0,1
3019,@emmaiarussi @TV_Publica Ya son varias contribuciones en TV 👏. Sos un capo!!!,P,1,0,2567,1283,10813,15528,0,1,0,0,1
3020,@emmaiarussi @TV_Publica Capooooo! Felicitaciones!,P,1,0,2600,1194,50102,38515,0,0,0,0,0
3021,@zamarrowski @dbravo O que haya una versión de chatgpt que asegure la privacidad 😂,NEU,1,0,5470,127,10740,34726,0,1,0,0,0
3022,@CKGrafico @zamarrowski @dbravo Hay algunas que pueden trabajar en local no?,NEU,0,0,170,1279,8399,386,0,1,0,0,1
3023,@zamarrowski @dbravo ¡Qué buena! Llevo un tiempo pensando con un abogado de hacer alguna cosa con ChatGPT pero nos tira atrás lo de la privacidad :( ¿Qué has pensado al respecto? Tengo un par de ideas de anonimizar la info pero nada serio,NEU,1,0,5470,127,10740,34726,0,1,0,0,0
3024,"@CKGrafico @dbravo Pf, la verdad es que nada. Era por ayudar a mi papá 🤣

Pero sé que hay que darle una vuelta.",NEU,1,0,3754,684,3976,2503,0,1,0,0,0
3025,"Ahora resulta que haber redactado el documento de un plan de gobierno usando IA (ChatGPT) lo hace mejor, especialmente si lo usan para hacer más bulto… en este caso usar Inteligencia Artificial es tan relevante como la marca de la computadora donde se generó el pdf.",NEU,0,0,251,942,13584,14825,0,1,0,0,0
3026,"Y todavía hay un “medio” que lo resalta como algo impactante en una de sus notas, hace reflexionar sobre cuánta información engañosa hay en redes sociales.",NEU,1,0,251,942,13584,14825,0,1,0,0,0
3027,"No me sorprende, aunque esperaba más

Las 10 palabras que EmmanuelVP más repite en Twitter:
1) metro
2) Corte
3) ChatGPT
4) nuestra
5) derechos
6) Alcaldía
7) Bogotá
8) llegó
9) decisión
10) último https://t.co/n27KPXypbw",NEU,1,0,2783,4997,69184,26472,0,1,0,0,0
3028,@EmmanuelVP Me siento re ofendida de que no esté Países Bajos,N,1,0,837,1437,7677,13068,0,0,0,0,0
3029,@PaulaMSR Yo también güey,NEU,0,0,2783,4997,69184,26472,0,1,0,0,0
3030,"Pantha Rhai, la primera revista totalmente diseñada con IA utilizando ChatGPT y Midjourney. 

136 páginas, 2 personas, 5 días de trabajo. 

El futuro es hoy. 
 https://t.co/m2DG4ZjfMY",NEU,8,2,5794,567,18632,26637,0,1,0,0,0
3031,@Pabloquinterove @Pabloquinterove Gracias por compartir. Háganos saber si está interesado en asociaciones. También queremos publicar una versión en español pronto y necesitamos socios para eso. 🤗💪🏼 hello@panta-rh.ai @LilaVanorio @RicardoCusanno @Emerson_Verdi @m_betancourtm,NEU,0,0,24,375,1003,113,0,1,0,0,1
3032,@pantarh_ai @Pabloquinterove @LilaVanorio @RicardoCusanno @Emerson_Verdi 😳,NEU,1,0,9693,4891,70535,35428,0,1,0,0,0
3033,"Todo el mundo habla de ChatGPT...

Pero el futuro de la IA es AutoGPT.

He aquí por qué...

HILO &gt;&gt; 🧵 https://t.co/5byfB2lvjT",NEU,1,1,1936,3497,209,343,0,1,0,0,1
3034,"1/ Una nueva forma de diseñar contenidos:
https://t.co/E8L8PHF6nf",NEU,0,0,1936,3497,209,343,0,1,0,0,1
3035,"2/ Incluso puedes desplegarlo en tu teléfono. Quizá lo pruebe.
https://t.co/emCXml1EPy",NEU,1,0,1936,3497,209,343,0,1,0,0,1
3036,"3/ ¡Su potencial es simplemente ilimitado! Imagina que puede crear una aplicación, desarrollarla, hacer el maj y nuevas características solo.
https://t.co/TbT8Swb82Q",P,0,0,1936,3497,209,343,0,1,0,0,1
3037,"4/ ¡AutoGPT puede buscar en todo Internet! No necesitas pasar horas buscando información, ¡él lo hace por ti!
https://t.co/6lpKMXvK5I",P,0,0,1936,3497,209,343,0,1,0,0,1
3038,"5/ Si realmente no quieres molestarte en configurar todo con APIs, etc., puedes simplemente tener disponible un sitio basado en navegador.
https://t.co/JHMjKhrZ7k",NEU,0,0,1936,3497,209,343,0,1,0,0,1
3039,"6/ Configure ""Agentes"" que realicen tareas automáticamente por usted
https://t.co/uFkHLXOOLm",NEU,0,0,1936,3497,209,343,0,1,0,0,1
3040,"7/ Te dejo un pequeño tuto para hacer el tuyo
https://t.co/oj9SfooYe4",NEU,0,0,1936,3497,209,343,0,1,0,0,1
3041,"8/ O incluso puede tener un sitio para iniciar su propio AutoGPT
https://t.co/LBicHalieP",NEU,0,0,1936,3497,209,343,0,1,0,0,1
3042,"9/En el montón tienes a un genio que hizo un código en python para que automáticamente chatee con su novia por Whatsapp.
https://t.co/w2ElDpgZv9",NEU,0,0,1936,3497,209,343,0,1,0,0,1
3043,"Si te ha gustado el hilo, ¡te invito a dejar tu mejor like! ♥️

Suscríbete para recibir más contenidos como este.",P,1,0,1936,3497,209,343,0,1,0,0,1
3044,@AaronDiazChavez A este paso deberían desaparecer al gobierno y que nos dirija Chatgpt 🥴,N,0,0,5485,1533,1084,26878,0,1,0,0,1
3045,"@servimatoficial @AaronDiazChavez Dios gptchat?, como cualquier inteligencia tendrá sus sesgos ideológicos.",NEU,0,0,31,268,1307,989,0,1,0,0,0
3046,@servimatoficial @AaronDiazChavez Hacia allá nos dirigimos. Blockchain e IA se harán cargo de administrar los recursos del planeta eficiente e imparcialmente y el hombre se dedicará a trascender.,NEU,0,0,198,481,5753,9270,0,0,0,0,1
3047,"Un juez en Santa Cruz apela al ChatGPT para determinar ""el interés público legítimo"" dentro de un caso de divulgación de fotos en RRSS.
https://t.co/yfmOsr6rnD",NEU,0,0,3336,1348,184,13695,0,1,0,0,0
3048,"De manera general, en tanto y en cuanto el uso de la IA sea marginal o complementario  a la actividad x que realices y no sea empleada de manera íntegra o automatizada para alcanzar esa actividad x, considero que podemos esbozar un uso ético de esta herramienta",NEU,0,0,3336,1348,184,13695,0,1,0,0,0
